ts,v_sec,i_sec,p_sec,t_core,v_prim_rms,i_prim_rms,pf_prim,freq,status
1761792792.7264893,19.88,10.027,199.34,50.39,220.2,0.972,0.932,50.0,OK
1761792792.8274848,19.801,10.029,198.59,50.39,219.65,0.96,0.942,50.0,OK
1761792792.9289937,19.842,10.046,199.34,50.39,220.03,0.949,0.954,50.01,OK
1761792793.0298953,19.792,9.976,197.45,50.39,220.37,0.962,0.931,49.97,OK
1761792793.1310842,19.803,9.966,197.36,50.39,220.0,0.926,0.969,49.97,OK
1761792793.2325323,19.876,9.876,196.29,50.39,219.84,0.961,0.929,50.0,OK
1761792793.3339891,19.889,9.939,197.68,50.39,220.07,0.974,0.922,50.0,OK
1761792793.4350662,19.797,9.966,197.3,50.39,220.15,0.92,0.974,50.04,OK
1761792793.5364518,19.871,9.96,197.92,50.39,220.37,0.933,0.963,49.96,OK
1761792793.6376612,19.843,9.995,198.33,50.39,219.9,0.972,0.928,50.03,OK
1761792793.739108,19.881,10.031,199.43,50.39,219.85,0.967,0.938,50.05,OK
1761792793.8404844,19.816,9.919,196.56,50.39,220.34,0.923,0.967,50.01,OK
1761792793.941908,19.794,10.04,198.72,50.39,219.73,0.927,0.975,49.98,OK
1761792794.0436652,19.817,9.906,196.3,50.39,220.23,0.966,0.923,50.04,OK
1761792794.1452684,19.834,9.9,196.37,50.39,220.29,0.966,0.923,50.03,OK
1761792794.2461412,19.85,10.011,198.72,50.39,219.85,0.942,0.96,49.98,OK
1761792794.3474615,19.817,9.895,196.08,50.39,220.32,0.934,0.952,49.97,OK
1761792794.4496381,19.832,9.89,196.14,50.39,219.77,0.934,0.956,49.95,OK
1761792794.5508122,19.794,9.878,195.53,50.39,219.89,0.909,0.978,50.01,OK
1761792794.6522903,19.885,9.971,198.27,50.39,220.35,0.978,0.92,50.05,OK
1761792794.7538009,19.81,9.961,197.32,50.39,219.72,0.945,0.951,49.96,OK
1761792794.855275,19.831,9.836,195.07,50.39,219.92,0.958,0.926,49.99,OK
1761792794.956656,19.858,9.987,198.31,50.39,220.17,0.964,0.934,50.04,OK
1761792795.0581686,19.866,9.835,195.37,50.39,220.36,0.905,0.979,49.96,OK
1761792795.1597424,19.869,9.781,194.34,50.39,219.67,0.95,0.931,49.98,OK
1761792795.261112,19.832,9.998,198.28,50.39,220.2,0.925,0.974,50.01,OK
1761792795.368844,19.876,9.899,196.76,50.39,220.37,0.942,0.948,50.03,OK
1761792795.483937,19.827,9.884,195.98,50.39,220.39,0.96,0.926,49.97,OK
1761792795.5853996,19.844,9.834,195.14,50.39,219.62,0.946,0.939,50.01,OK
1761792795.6870165,19.86,9.812,194.87,50.39,219.63,0.936,0.948,49.97,OK
1761792795.78841,19.824,9.87,195.66,50.39,219.67,0.926,0.962,49.97,OK
1761792795.889929,19.823,9.851,195.29,50.39,219.7,0.918,0.968,50.01,OK
1761792795.9913862,19.866,9.823,195.13,50.39,219.93,0.953,0.931,49.99,OK
1761792796.093003,19.803,9.95,197.05,50.39,220.05,0.919,0.974,50.01,OK
1761792796.1943483,19.808,9.93,196.69,50.39,219.98,0.92,0.972,50.03,OK
1761792796.2957134,19.834,9.877,195.91,50.39,220.18,0.956,0.93,50.05,OK
1761792796.3970215,19.846,9.926,197.0,50.39,220.37,0.936,0.955,50.01,OK
1761792796.499015,19.872,9.792,194.59,50.39,220.07,0.942,0.939,49.99,OK
1761792796.600229,19.794,9.829,194.56,50.39,219.62,0.945,0.938,49.98,OK
1761792796.701623,19.867,9.767,194.05,50.39,219.64,0.934,0.946,50.01,OK
1761792796.803144,19.878,9.765,194.11,50.39,219.86,0.933,0.946,50.01,OK
1761792796.904486,19.792,9.976,197.46,50.39,219.8,0.947,0.948,50.03,OK
1761792797.0060992,19.797,9.807,194.15,50.39,219.91,0.923,0.956,50.01,OK
1761792797.1075466,19.855,9.874,196.04,50.39,219.61,0.923,0.967,49.97,OK
1761792797.2085342,19.865,9.97,198.05,50.39,219.85,0.967,0.932,49.98,OK
1761792797.309982,19.834,9.986,198.06,50.39,219.95,0.922,0.976,49.99,OK
1761792797.411098,19.836,9.984,198.04,50.39,219.62,0.924,0.976,50.0,OK
1761792797.5123322,19.804,9.842,194.91,50.39,219.81,0.915,0.969,49.95,OK
1761792797.6133232,19.799,9.947,196.95,50.39,220.03,0.959,0.933,50.05,OK
1761792797.7148533,19.863,9.978,198.2,50.39,219.65,0.957,0.943,49.98,OK
1761792797.816628,19.798,9.966,197.3,50.39,219.81,0.925,0.971,49.97,OK
1761792797.918141,19.851,9.901,196.54,50.39,219.67,0.953,0.939,49.96,OK
1761792798.0191307,19.844,9.976,197.96,50.39,219.69,0.939,0.959,50.04,OK
1761792798.12071,19.851,9.814,194.82,50.39,220.35,0.945,0.936,49.96,OK
1761792798.2221029,19.841,9.952,197.46,50.39,219.79,0.947,0.948,49.97,OK
1761792798.323272,19.804,9.928,196.63,50.39,219.81,0.954,0.938,50.02,OK
1761792798.424703,19.877,9.899,196.77,50.39,219.96,0.943,0.949,49.97,OK
1761792798.5261207,19.832,9.966,197.64,50.39,219.91,0.969,0.928,49.96,OK
1761792798.627594,19.82,10.036,198.92,50.39,219.77,0.962,0.941,49.96,OK
1761792798.7290268,19.877,9.823,195.24,50.39,220.03,0.937,0.947,50.0,OK
1761792798.8306043,19.795,9.94,196.76,50.39,219.61,0.934,0.959,49.96,OK
1761792798.9322743,19.868,9.987,198.42,50.39,220.17,0.967,0.932,49.96,OK
1761792799.0337205,19.79,9.992,197.73,50.39,220.17,0.949,0.946,49.97,OK
1761792799.1352408,19.849,9.964,197.78,50.39,220.27,0.94,0.955,50.04,OK
1761792799.236602,19.823,9.976,197.76,50.39,219.69,0.935,0.962,50.01,OK
1761792799.3381898,19.797,10.065,199.26,50.39,219.83,0.974,0.931,50.04,OK
1761792799.4487689,19.796,10.073,199.41,50.39,220.19,0.964,0.939,49.98,OK
1761792799.5537493,19.809,9.914,196.38,50.39,219.96,0.96,0.93,49.96,OK
1761792799.6552055,19.881,9.931,197.43,50.39,219.88,0.945,0.95,49.97,OK
1761792799.7568457,19.885,9.921,197.27,50.39,219.76,0.955,0.94,50.03,OK
1761792799.8582642,19.823,10.048,199.19,50.39,220.14,0.969,0.933,49.95,OK
1761792799.9598155,19.879,9.948,197.75,50.39,219.72,0.966,0.932,49.99,OK
1761792800.061324,19.885,9.968,198.22,50.39,219.9,0.937,0.962,49.99,OK
1761792800.163623,19.874,10.021,199.14,50.39,219.72,0.975,0.93,50.02,OK
1761792800.2667637,19.831,10.008,198.47,50.39,220.04,0.97,0.93,50.02,OK
1761792800.3695412,19.872,10.036,199.44,50.39,219.9,0.983,0.922,50.03,OK
1761792800.5144758,19.829,10.132,200.9,50.39,219.68,0.948,0.965,50.0,OK
1761792800.6170266,19.881,10.036,199.53,50.39,220.15,0.929,0.975,50.0,OK
1761792800.7184048,19.882,9.989,198.59,50.39,220.36,0.977,0.922,49.99,OK
1761792800.8199246,19.794,10.121,200.33,50.39,219.96,0.96,0.949,50.02,OK
1761792800.9210794,19.853,10.002,198.57,50.39,220.16,0.957,0.943,50.01,OK
1761792801.022517,19.858,9.985,198.29,50.39,220.34,0.956,0.941,50.02,OK
1761792801.123627,19.842,10.085,200.11,50.39,219.65,0.958,0.951,50.01,OK
1761792801.2248812,19.832,10.156,201.41,50.39,219.98,0.951,0.962,50.0,OK
1761792801.326311,19.88,10.072,200.23,50.39,220.28,0.94,0.967,50.02,OK
1761792801.4275985,19.842,10.058,199.58,50.39,219.83,0.937,0.969,50.0,OK
1761792801.528921,19.796,10.212,202.15,50.39,220.05,0.959,0.958,50.0,OK
1761792801.6306915,19.864,10.147,201.57,50.39,220.11,0.982,0.932,50.04,OK
1761792801.732313,19.815,10.072,199.58,50.39,220.2,0.93,0.974,50.03,OK
1761792801.8436494,19.86,10.124,201.06,50.39,219.69,0.935,0.979,49.95,OK
1761792801.945042,19.868,10.062,199.91,50.39,220.09,0.965,0.942,49.95,OK
1761792802.0463986,19.866,10.171,202.05,50.39,220.0,0.996,0.922,49.99,OK
1761792802.1475847,19.889,10.056,200.0,50.39,219.74,0.965,0.943,49.98,OK
1761792802.2487981,19.846,10.08,200.06,50.39,220.35,0.958,0.947,50.04,OK
1761792802.350272,19.796,10.107,200.07,50.39,220.07,0.933,0.974,49.96,OK
1761792802.4516544,19.847,10.162,201.68,50.39,220.38,0.955,0.958,49.96,OK
1761792802.5621557,19.888,10.219,203.24,50.39,220.31,0.972,0.949,50.05,OK
1761792802.6643326,19.85,10.101,200.5,50.39,220.12,0.987,0.923,49.99,OK
1761792802.765936,19.797,10.277,203.46,50.39,219.99,0.977,0.947,49.99,OK
1761792802.8672287,19.851,10.21,202.68,50.39,220.38,0.966,0.952,50.01,OK
1761792802.9796646,19.878,10.192,202.59,50.39,220.13,0.948,0.971,49.99,OK
1761792803.0809853,19.869,10.132,201.31,50.39,220.21,0.936,0.977,49.97,OK
1761792803.182526,19.813,10.189,201.86,50.39,219.8,0.962,0.955,49.96,OK
1761792803.28391,19.843,10.304,204.45,50.39,220.31,0.954,0.972,49.98,OK
1761792803.3853226,19.845,10.175,201.92,50.39,219.92,0.987,0.93,49.99,OK
1761792803.4865685,19.799,10.212,202.19,50.39,219.72,0.973,0.946,49.99,OK
1761792803.587464,19.818,10.288,203.9,50.39,220.05,0.966,0.959,50.0,OK
1761792803.688676,19.813,10.243,202.95,50.39,219.91,0.956,0.965,50.0,OK
1761792803.7899587,19.793,10.313,204.13,50.39,219.61,0.963,0.965,50.02,OK
1761792803.8914034,19.813,10.163,201.37,50.39,220.27,0.991,0.922,49.99,OK
1761792803.99256,19.856,10.185,202.22,50.39,219.81,0.97,0.948,49.97,OK
1761792804.0942209,19.886,10.165,202.15,50.39,219.8,0.977,0.941,50.05,OK
1761792804.1955338,19.855,10.167,201.85,50.39,220.24,0.99,0.926,50.05,OK
1761792804.301258,19.835,10.193,202.18,50.39,219.73,0.955,0.964,50.03,OK
1761792804.402493,19.828,10.305,204.33,50.39,220.31,0.995,0.932,50.0,OK
1761792804.5035164,19.837,10.283,203.98,50.39,220.36,0.992,0.933,50.03,OK
1761792804.6049974,19.801,10.347,204.89,50.39,219.88,0.987,0.944,50.0,OK
1761792804.7064686,19.822,10.2,202.18,50.39,219.7,0.948,0.971,49.99,OK
1761792804.8991933,19.854,10.192,202.35,50.39,220.33,0.978,0.939,50.03,OK
1761792805.0009587,19.876,10.228,203.3,50.39,220.01,0.977,0.946,49.99,OK
1761792805.1025016,19.822,10.197,202.13,50.39,220.31,0.988,0.928,49.97,OK
1761792805.2039092,19.791,10.279,203.44,50.39,219.91,0.989,0.936,50.01,OK
1761792805.3054173,19.845,10.317,204.75,50.39,220.28,0.981,0.948,49.97,OK
1761792805.4066012,19.809,10.2,202.04,50.39,219.91,0.952,0.965,49.98,OK
1761792805.5089145,19.861,10.315,204.86,50.39,219.87,0.971,0.959,49.99,OK
1761792805.6106226,19.825,10.38,205.78,50.39,219.88,0.966,0.969,50.01,OK
1761792805.7202766,19.883,10.284,204.48,50.39,219.79,0.97,0.959,50.0,OK
1761792805.8236542,19.823,10.265,203.48,50.39,220.31,0.95,0.972,50.03,OK
1761792805.9264016,19.859,10.308,204.71,50.39,219.96,0.982,0.947,49.99,OK
1761792806.0279522,19.84,10.354,205.42,50.39,220.12,0.996,0.937,50.01,OK
1761792806.1299233,19.835,10.271,203.73,50.39,220.19,0.973,0.951,49.98,OK
1761792806.231831,19.838,10.321,204.75,50.39,220.26,0.985,0.944,49.98,OK
1761792806.333043,19.876,10.226,203.25,50.39,219.92,0.959,0.964,50.01,OK
1761792806.4343498,19.849,10.322,204.88,50.39,220.21,0.993,0.937,50.05,OK
1761792806.5353067,19.88,10.313,205.02,50.39,219.64,0.983,0.95,50.01,OK
1761792806.6366935,19.796,10.201,201.93,50.39,219.75,0.98,0.938,49.99,OK
1761792806.7378223,19.801,10.344,204.81,50.39,219.73,0.991,0.94,49.97,OK
1761792806.8388731,19.813,10.209,202.27,50.39,219.7,0.988,0.932,49.96,OK
1761792806.9404676,19.856,10.187,202.26,50.39,220.19,0.994,0.924,49.95,OK
1761792807.0460546,19.807,10.353,205.06,50.39,219.84,0.952,0.98,49.96,OK
1761792807.1535254,19.848,10.294,204.32,50.39,220.02,0.949,0.979,50.05,OK
1761792807.2564352,19.865,10.153,201.7,50.39,219.94,0.959,0.956,49.96,OK
1761792807.3575444,19.883,10.163,202.07,50.39,220.32,0.959,0.956,50.05,OK
1761792807.4586196,19.802,10.282,203.6,50.39,220.13,1.005,0.921,50.05,OK
1761792807.5610445,19.888,10.284,204.54,50.39,220.17,0.983,0.945,50.04,OK
1761792807.6625783,19.879,10.325,205.25,50.39,220.32,0.958,0.973,50.04,OK
1761792807.7657897,19.876,10.29,204.52,50.39,219.81,0.97,0.959,50.05,OK
1761792807.8676457,19.795,10.354,204.95,50.39,219.81,0.968,0.963,50.04,OK
1761792807.9689143,19.865,10.25,203.62,50.39,219.62,0.972,0.954,49.98,OK
1761792808.07036,19.796,10.266,203.23,50.39,219.67,0.961,0.962,49.97,OK
1761792808.17185,19.823,10.217,202.54,50.39,220.09,0.994,0.926,49.99,OK
1761792808.272987,19.845,10.258,203.58,50.39,219.89,0.976,0.949,49.98,OK
1761792808.3745344,19.811,10.231,202.7,50.39,219.76,0.952,0.968,50.03,OK
1761792808.4767878,19.874,10.256,203.81,50.39,220.37,0.988,0.936,49.98,OK
1761792808.5782294,19.801,10.289,203.74,50.39,219.82,0.956,0.969,50.01,OK
1761792808.6795356,19.861,10.11,200.8,50.39,219.9,0.977,0.934,50.05,OK
1761792808.7826297,19.856,10.145,201.44,50.39,220.24,0.955,0.958,50.0,OK
1761792808.884096,19.878,10.16,201.96,50.39,220.39,0.948,0.967,50.02,OK
1761792808.9853399,19.799,10.252,202.97,50.39,220.23,0.943,0.977,50.03,OK
1761792809.0866933,19.795,10.202,201.95,50.39,220.34,0.96,0.955,49.99,OK
1761792809.1881466,19.86,10.215,202.87,50.39,219.97,0.987,0.934,50.02,OK
1761792809.28971,19.804,10.259,203.18,50.39,219.89,1.001,0.923,49.98,OK
1761792809.391313,19.792,10.183,201.54,50.39,219.69,0.938,0.978,50.0,OK
1761792809.492568,19.795,10.117,200.27,50.39,219.88,0.93,0.979,50.05,OK
1761792809.5944524,19.866,10.052,199.7,50.39,220.15,0.968,0.938,49.99,OK
1761792809.6955454,19.887,10.1,200.86,50.39,220.19,0.986,0.925,50.0,OK
1761792809.7979376,19.812,10.093,199.97,50.39,219.81,0.933,0.975,50.03,OK
1761792809.8993433,19.796,10.129,200.52,50.39,219.79,0.932,0.979,49.97,OK
1761792810.0012026,19.878,10.144,201.64,50.39,220.36,0.967,0.946,50.04,OK
1761792810.1027331,19.843,10.205,202.5,50.39,219.81,0.964,0.956,50.01,OK
1761792810.204347,19.806,10.142,200.87,50.39,220.28,0.988,0.923,49.99,OK
1761792810.3058043,19.848,10.118,200.83,50.39,219.9,0.956,0.955,49.96,OK
1761792810.4075933,19.842,10.01,198.62,50.39,219.92,0.955,0.946,50.03,OK
1761792810.509299,19.825,10.159,201.4,50.39,220.14,0.95,0.963,49.98,OK
1761792810.6111338,19.856,10.093,200.41,50.39,219.74,0.954,0.956,49.98,OK
1761792810.712776,19.89,9.998,198.85,50.39,220.02,0.975,0.927,50.0,OK
1761792810.8154242,19.831,10.063,199.55,50.39,220.13,0.959,0.945,50.05,OK
1761792810.9205563,19.805,10.01,198.24,50.39,219.94,0.928,0.972,50.03,OK
1761792811.0227413,19.846,9.954,197.56,50.39,220.13,0.931,0.964,49.99,OK
1761792811.1245918,19.872,9.964,198.01,50.39,219.79,0.957,0.942,49.98,OK
1761792811.226527,19.842,10.077,199.95,50.39,220.09,0.978,0.929,50.02,OK
1761792811.3280172,19.85,10.084,200.17,50.39,219.86,0.931,0.978,49.98,OK
1761792811.4296665,19.867,9.965,197.99,50.39,220.14,0.958,0.938,50.02,OK
1761792811.5314844,19.797,10.037,198.7,50.39,219.87,0.966,0.935,50.05,OK
1761792811.6329818,19.868,10.058,199.83,50.39,219.7,0.96,0.948,49.99,OK
1761792811.7344236,19.853,9.908,196.7,50.39,219.95,0.964,0.928,50.04,OK
1761792811.836187,19.794,10.005,198.04,50.39,219.95,0.946,0.952,49.99,OK
1761792811.9378514,19.885,9.928,197.41,50.39,219.9,0.93,0.965,50.0,OK
1761792812.0461273,19.807,10.006,198.2,50.39,220.01,0.941,0.957,49.98,OK
1761792812.1480958,19.79,10.097,199.83,50.39,220.38,0.982,0.923,49.99,OK
1761792812.2492356,19.878,9.881,196.42,50.39,219.82,0.944,0.947,50.03,OK
1761792812.351062,19.795,9.913,196.22,50.39,220.07,0.946,0.943,49.97,OK
1761792812.4525898,19.835,9.876,195.89,50.39,220.24,0.962,0.924,49.98,OK
1761792812.5543382,19.856,9.967,197.91,50.39,219.92,0.973,0.925,49.99,OK
1761792812.655793,19.826,10.03,198.86,50.39,220.0,0.96,0.942,50.0,OK
1761792812.757163,19.848,9.871,195.93,50.39,219.88,0.945,0.943,50.03,OK
1761792812.8585901,19.828,9.935,196.98,50.39,220.09,0.916,0.977,50.0,OK
1761792812.9599938,19.84,10.017,198.73,50.39,219.94,0.958,0.943,49.96,OK
1761792813.0615983,19.883,9.886,196.58,50.39,219.71,0.919,0.973,50.03,OK
1761792813.164165,19.861,9.918,196.98,50.39,220.25,0.952,0.94,50.02,OK
1761792813.266067,19.816,9.841,195.02,50.39,219.88,0.945,0.939,50.01,OK
1761792813.3674216,19.811,9.87,195.54,50.39,220.29,0.949,0.935,50.02,OK
1761792813.472247,19.861,10.003,198.66,50.39,220.06,0.966,0.935,49.99,OK
1761792813.5736525,19.811,9.945,197.01,50.39,220.16,0.939,0.953,50.02,OK
1761792813.6749444,19.874,9.819,195.13,50.39,220.24,0.93,0.953,50.03,OK
1761792813.7766087,19.818,9.926,196.72,50.39,220.08,0.917,0.975,49.99,OK
1761792813.878268,19.866,9.821,195.11,50.39,219.98,0.939,0.945,49.97,OK
1761792813.98011,19.809,9.862,195.34,50.39,220.05,0.925,0.959,50.01,OK
1761792814.0818338,19.862,9.85,195.64,50.39,219.73,0.946,0.941,49.99,OK
1761792814.1830688,19.795,9.872,195.41,50.39,219.77,0.912,0.975,49.98,OK
1761792814.2843208,19.795,9.835,194.68,50.39,220.3,0.949,0.931,49.95,OK
1761792814.3860414,19.874,9.783,194.42,50.39,220.14,0.908,0.973,50.0,OK
1761792814.4873772,19.843,9.891,196.27,50.39,219.62,0.926,0.965,49.99,OK
1761792814.588318,19.837,9.864,195.67,50.39,220.34,0.945,0.94,50.04,OK
1761792814.6894953,19.865,9.951,197.68,50.39,220.0,0.964,0.933,49.99,OK
1761792814.7907624,19.853,9.826,195.06,50.39,219.72,0.94,0.944,50.01,OK
1761792814.891745,19.881,9.885,196.54,50.39,220.22,0.956,0.933,50.01,OK
1761792814.993141,19.871,9.787,194.47,50.39,219.99,0.957,0.924,50.0,OK
1761792815.0942938,19.863,9.81,194.84,50.39,219.99,0.924,0.958,50.03,OK
1761792815.1958394,19.817,9.874,195.69,50.39,219.75,0.936,0.952,50.05,OK
1761792815.297613,19.826,9.916,196.6,50.39,219.83,0.954,0.938,49.97,OK
1761792815.399015,19.853,9.832,195.18,50.39,219.93,0.963,0.922,49.95,OK
1761792815.500207,19.862,9.854,195.72,50.39,219.61,0.912,0.978,50.04,OK
1761792815.6019711,19.841,9.82,194.84,50.39,220.24,0.96,0.922,49.98,OK
1761792815.703479,19.82,9.91,196.42,50.39,219.72,0.921,0.97,50.0,OK
1761792815.804408,19.792,9.899,195.92,50.39,219.84,0.916,0.973,50.03,OK
1761792815.9059598,19.882,9.9,196.83,50.39,220.22,0.93,0.961,49.99,OK
1761792816.2402203,19.821,9.963,197.47,50.39,220.28,0.935,0.959,49.98,OK
1761792816.341729,19.874,9.897,196.68,50.39,220.21,0.939,0.951,50.04,OK
1761792816.4431455,19.813,9.902,196.19,50.39,220.26,0.914,0.974,49.99,OK
1761792816.544534,19.81,9.991,197.93,50.39,219.61,0.953,0.946,50.05,OK
1761792816.6460252,19.847,9.843,195.34,50.39,219.99,0.963,0.922,49.99,OK
1761792816.7487516,19.804,9.968,197.4,50.39,219.81,0.94,0.955,50.02,OK
1761792816.850475,19.791,9.971,197.34,50.39,219.67,0.967,0.929,49.95,OK
1761792816.9520516,19.831,9.824,194.82,50.39,219.64,0.959,0.925,49.99,OK
1761792817.0536118,19.828,9.916,196.61,50.39,220.2,0.953,0.936,49.98,OK
1761792817.1549814,19.829,9.929,196.88,50.39,220.18,0.949,0.942,49.99,OK
1761792817.2563171,19.821,9.96,197.42,50.39,219.72,0.975,0.922,50.01,OK
1761792817.357319,19.874,9.963,198.0,50.39,220.26,0.929,0.968,49.99,OK
1761792817.4596026,19.823,9.976,197.75,50.39,219.62,0.929,0.969,50.0,OK
1761792817.5608974,19.853,9.884,196.23,50.39,219.63,0.917,0.974,50.01,OK
1761792817.6624768,19.82,9.971,197.63,50.39,220.24,0.971,0.924,49.99,OK
1761792817.764482,19.822,10.026,198.74,50.39,220.19,0.945,0.955,50.0,OK
1761792817.8660705,19.868,10.006,198.79,50.39,220.28,0.929,0.972,49.97,OK
1761792817.9675405,19.873,9.949,197.73,50.39,220.16,0.964,0.931,50.01,OK
1761792818.0695155,19.818,10.022,198.62,50.39,219.72,0.931,0.97,49.98,OK
1761792818.1702466,19.875,9.984,198.43,50.39,219.86,0.939,0.962,50.01,OK
1761792818.271897,19.874,9.877,196.3,50.39,220.34,0.925,0.963,50.04,OK
1761792818.3733697,19.841,10.065,199.69,50.39,219.76,0.958,0.948,49.97,OK
1761792818.474661,19.886,9.906,196.99,50.39,219.67,0.949,0.945,50.04,OK
1761792818.575714,19.793,9.987,197.67,50.39,220.15,0.958,0.937,50.01,OK
1761792818.677095,19.856,9.995,198.46,50.39,219.69,0.936,0.965,50.0,OK
1761792818.779943,19.797,10.054,199.04,50.39,220.28,0.934,0.967,50.01,OK
1761792818.8822768,19.794,10.055,199.02,50.39,220.12,0.979,0.924,50.02,OK
1761792818.9836307,19.814,10.001,198.17,50.39,219.76,0.937,0.962,49.96,OK
1761792819.084994,19.855,9.964,197.83,50.39,219.98,0.952,0.944,50.01,OK
1761792819.1865115,19.857,9.971,198.0,50.39,219.92,0.923,0.976,49.95,OK
1761792819.288129,19.84,9.99,198.21,50.39,220.23,0.962,0.936,50.01,OK
1761792819.389602,19.822,9.958,197.4,50.39,220.0,0.963,0.932,49.98,OK
1761792819.4912124,19.87,9.999,198.68,50.39,220.06,0.949,0.951,50.04,OK
1761792819.5929513,19.845,10.133,201.09,50.39,219.7,0.942,0.972,49.97,OK
1761792819.6942902,19.793,10.039,198.7,50.39,219.77,0.951,0.951,49.96,OK
1761792819.7954957,19.83,10.142,201.11,50.39,219.73,0.943,0.971,50.02,OK
1761792819.8976238,19.823,10.059,199.41,50.39,219.67,0.948,0.958,50.0,OK
1761792819.998611,19.847,10.117,200.8,50.39,219.77,0.986,0.927,50.04,OK
1761792820.0998604,19.834,10.132,200.96,50.39,220.17,0.944,0.967,50.0,OK
1761792820.2013462,19.831,10.128,200.84,50.39,219.71,0.971,0.941,49.98,OK
1761792820.3021834,19.872,10.119,201.09,50.39,220.14,0.933,0.979,49.99,OK
1761792820.4036882,19.863,10.058,199.78,50.39,219.73,0.971,0.936,49.97,OK
1761792820.5050592,19.79,10.226,202.38,50.39,219.86,0.968,0.951,50.04,OK
1761792820.6064806,19.866,10.099,200.63,50.39,220.34,0.958,0.95,50.02,OK
1761792820.7077599,19.858,10.175,202.06,50.39,220.37,0.996,0.921,50.04,OK
1761792820.8091767,19.881,10.213,203.04,50.39,220.19,0.986,0.935,49.95,OK
1761792820.910326,19.877,10.186,202.47,50.39,219.66,0.977,0.944,50.03,OK
1761792821.0117614,19.861,10.112,200.83,50.39,219.64,0.94,0.972,50.02,OK
1761792821.1126428,19.853,10.134,201.18,50.39,219.73,0.967,0.946,49.97,OK
1761792821.2141027,19.862,10.194,202.48,50.39,219.68,0.969,0.951,49.98,OK
1761792821.3148882,19.822,10.18,201.78,50.39,220.15,0.95,0.965,49.96,OK
1761792821.4164312,19.82,10.233,202.83,50.39,219.85,0.979,0.942,49.99,OK
1761792821.517846,19.836,10.228,202.88,50.39,220.17,0.951,0.969,49.96,OK
1761792821.619019,19.842,10.165,201.7,50.39,219.74,0.942,0.974,50.01,OK
1761792821.7200978,19.841,10.144,201.28,50.39,219.77,0.936,0.979,50.02,OK
1761792821.8210826,19.871,10.187,202.44,50.39,219.62,0.969,0.952,50.03,OK
1761792821.9222088,19.855,10.16,201.74,50.39,220.3,0.985,0.93,50.02,OK
1761792822.0239942,19.833,10.129,200.89,50.39,219.64,0.963,0.95,50.04,OK
1761792822.1251123,19.803,10.331,204.57,50.39,220.18,0.964,0.963,50.02,OK
1761792822.226609,19.85,10.175,201.97,50.39,219.92,0.993,0.924,49.97,OK
1761792822.3278894,19.84,10.315,204.65,50.39,220.26,0.992,0.937,49.98,OK
1761792822.4296362,19.8,10.197,201.9,50.39,220.06,0.952,0.964,49.98,OK
1761792822.5314,19.889,10.211,203.08,50.39,220.08,0.943,0.978,50.0,OK
1761792822.6331432,19.803,10.279,203.56,50.39,220.31,0.944,0.979,49.95,OK
1761792822.7342882,19.878,10.302,204.78,50.39,220.07,0.955,0.975,50.01,OK
1761792822.8354955,19.844,10.219,202.78,50.39,220.01,0.946,0.974,49.98,OK
1761792822.936918,19.886,10.235,203.53,50.39,219.86,0.964,0.96,50.0,OK
1761792823.0379014,19.795,10.177,201.46,50.39,219.89,0.99,0.926,50.03,OK
1761792823.13929,19.818,10.357,205.25,50.39,220.38,0.992,0.939,49.95,OK
1761792823.240603,19.855,10.246,203.43,50.39,219.66,0.976,0.949,50.04,OK
1761792823.3423853,19.821,10.271,203.59,50.39,220.18,0.95,0.973,49.95,OK
1761792823.443407,19.831,10.242,203.12,50.39,220.18,0.973,0.948,50.01,OK
1761792823.544967,19.878,10.288,204.5,50.39,219.92,0.961,0.968,50.02,OK
1761792823.6465101,19.817,10.235,202.83,50.39,219.72,0.981,0.941,49.98,OK
1761792823.7477565,19.856,10.184,202.22,50.39,220.07,0.969,0.948,49.98,OK
